         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
         1,   3203.02,         1,         1,         6,1.00103e+06,      1221,   170.933,       555,    41.556,       107,   2860.46,        46,      2825,        36,         3,         0,         0,         0,    12.227,        20,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   5383.31,         5,         5,        29,1.3667e+06,      1097,   651.604,      1910,   139.268,       532,   30946.1,       326,     30661,       342,        33,        81,         0,         0,   586.594,       811,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6307.39,        10,        12,        68,1.29781e+06,      1102,    974.59,      2779,   291.047,      1257,   70745.2,       681,     70091,       720,        93,       193,         0,         0,   1124.04,      1383,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   10041.8,        25,        25,       253,1.36738e+06,      1117,   3602.56,      8625,   1168.63,      4961,    336992,      2381,    333832,      2989,       316,      1110,         0,         0,   4422.49,      5598,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13559.6,        48,        51,       696,1.36021e+06,      1142,   7488.42,     16894,   4682.13,     19933,    965243,      5417,    956137,      7845,       632,      3462,         0,         0,   12114.5,     12518,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1962.76,         1,         1,         3,1.00271e+06,       740,    86.655,       215,     5.549,        13,   964.108,        17,       954,         8,         2,         0,         0,         0,    10.066,        13,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4398.07,         5,         5,        25,1.48418e+06,      1097,   553.237,      1351,    48.857,       164,   19178.8,       140,     19045,       143,        24,        48,         0,         0,   612.549,       610,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6317.31,        10,        10,        62,1.3211e+06,      1102,   1075.32,      3015,   228.193,       844,   62355.7,       427,     61904,       488,        73,       180,         0,         0,   1256.13,      1558,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9032.84,        24,        26,       180,1.29608e+06,      1117,   2858.96,      7060,   1009.13,      4067,    247208,      1686,    245054,      2065,       255,       769,         0,         0,   3531.95,      4478,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   12425.7,        48,        50,       479,1.35261e+06,      1142,   6472.58,     14709,   4307.43,     16121,    732654,      4692,    725184,      6641,       620,      2897,         0,         0,   9354.92,     10814,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   2190.07,         1,         1,         7,    252741,       938,    60.832,       184,    10.873,        27,   2025.88,        29,      2003,        22,         2,         0,         0,         0,    15.146,        23,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4816.07,         6,         6,        28,1.49929e+06,      1105,   576.404,      1565,   115.366,       442,   18697.7,       202,     18526,       207,        25,        51,         0,         0,   472.433,       534,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5853.24,        10,        11,        67,1.71995e+06,      1110,   853.514,      2472,   308.487,      1155,   52238.8,       512,     51747,       546,        73,       145,         0,         0,   982.461,      1140,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9369.48,        24,        25,       233,1.55171e+06,      1124,   3378.21,      7375,   897.818,      3877,    200326,      1563,    198296,      2106,       207,       875,         0,         0,   4183.96,      4592,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13309.9,        49,        50,       574,1.37564e+06,      1149,   6959.86,     14974,    4206.2,     17756,    592454,      4373,    585417,      6673,       567,      3198,         0,         0,   11263.6,     11503,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1459.07,         1,         1,         4,    428633,       719,    35.637,        76,     3.297,        15,   813.912,        17,       805,         8,         2,         0,         0,         0,    14.097,        17,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   5495.43,         5,         5,        27,1.20828e+06,      1097,   562.411,      1811,    73.449,       260,     24211,       217,     24030,       202,        37,        49,         0,         0,   580.198,       787,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   7711.01,        10,        10,        62,1.32674e+06,      1102,   1543.45,      4163,    266.47,       973,   96563.8,       731,     95764,       780,       103,       222,         0,         0,   1506.93,      1971,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   10755.2,        26,        26,       210,1.23442e+06,      1117,   4289.02,      9361,   1171.84,      5044,    308563,      1957,    305913,      2569,       292,      1054,         0,         0,   4922.07,      5783,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,     13942,        50,        50,       493,1.59621e+06,      1142,   8399.12,     17538,   3576.02,     15531,    776247,      4686,    768706,      6956,       652,      3268,         0,         0,   10938.9,     12452,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   866.941,         1,         1,         3,    712839,     12847,    21.914,        51,     4.599,        19,   787.189,        21,       773,        12,         4,         0,         0,         0,    13.517,        17,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3487.02,         5,         5,        21,1.51581e+06,      1105,   217.358,       736,    82.335,       308,   11378.1,       157,     11240,       157,        23,        42,         0,         0,   231.378,       296,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   4777.92,        10,        10,        51,1.50688e+06,      1110,   498.065,      1485,   141.405,       548,   26266.6,       290,     25975,       334,        49,       130,         0,         0,    586.33,       772,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   7996.93,        21,        25,       151,1.52616e+06,      1125,   2173.75,      5055,   533.736,      2284,    117428,      1031,    116082,      1378,       148,       608,         0,         0,   2400.16,      3059,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   12519.6,        52,        52,       410,1.56904e+06,      1149,   6432.91,     14215,   2910.94,     12000,    503619,      3944,    497708,      5656,       537,      2587,         0,         0,   8347.44,      9971,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   2056.29,         1,         1,         4,1.00009e+06,     58266,    79.956,       224,      6.45,        20,   1079.81,        23,      1067,        13,         4,         0,         0,         0,     10.84,        17,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
