         k,      dist,      rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   52.3461,         1,         4,         0,         0,   124.112,       344,    85.726,       251,     4.669,        21,     2.299,        21,   140.399,        23,       126,         8,         0,         0,   136.974,        23,       123,         8,         8,    18.479,       157,   5907.51,      8553,      6246,     15828,         6,        75
         1,    89.716,         2,         4,         0,         0,    71.648,       220,    43.934,       142,    112.35,       394,    99.202,       394,   607.316,        56,       552,        38,         0,         0,   601.825,        56,       546,        38,        11,    13.421,       104,   5907.51,      8553,      6246,     15828,         6,        75
         1,    105.64,         1,         4,         0,         0,   308.524,       795,   288.471,       729,    11.049,        51,     8.226,        51,   518.374,        53,       467,        34,         0,         0,   508.816,        53,       459,        34,        14,    46.258,       253,   5907.51,      8553,      6246,     15828,         6,        75
         1,   209.599,         2,        10,         0,         0,   729.189,      1759,    645.48,      1480,   1345.25,      3158,   1297.98,      3158,   10019.8,       677,      9021,       562,         0,         0,    9695.6,       677,      8758,       562,        96,     3.762,        34,   5907.51,      8553,      6246,     15828,         6,        75
         1,   107.661,         1,         6,         0,         0,   331.417,       853,   324.223,       751,   171.047,       438,   160.112,       438,   6244.72,       439,      5658,       361,         0,         0,   6250.55,       439,      5689,       361,        67,    18.082,       143,   5907.51,      8553,      6246,     15828,         6,        75
         1,   92.5145,         1,         4,         0,         0,   157.003,       354,    97.521,       283,    12.554,        50,      8.89,        50,   481.373,        52,       437,        29,         0,         0,   468.076,        52,       426,        29,        16,     19.57,       112,   5907.51,      8553,      6246,     15828,         6,        75
         1,   45.6803,         1,         5,         0,         0,    206.81,       505,    90.127,       253,     8.773,        28,     4.898,        28,   323.305,        29,       295,        18,         0,         0,   327.902,        29,       302,        18,         5,     2.914,        31,   5907.51,      8553,      6246,     15828,         6,        75
         1,   113.693,         1,         3,         0,         0,   385.288,       865,   327.598,       794,     9.309,        43,     6.849,        43,   370.922,        45,       329,        25,         0,         0,     377.9,        45,       336,        25,        15,    39.619,       183,   5907.51,      8553,      6246,     15828,         6,        75
         1,   155.225,         1,         7,         0,         0,   449.013,      1107,   464.021,      1022,     44.84,       137,    35.987,       137,   1643.83,       137,      1493,        98,         0,         0,   1597.99,       137,      1453,        98,        30,    13.231,        94,   5907.51,      8553,      6246,     15828,         6,        75
         1,   92.5361,         1,         7,         0,         0,   344.031,       793,   385.315,       704,   105.695,       295,    95.441,       295,   4038.07,       296,      3673,       235,         0,         0,   4041.24,       296,      3688,       235,        50,    13.938,       127,   5907.51,      8553,      6246,     15828,         6,        75
         1,   142.114,         1,         3,         0,         0,   507.649,      1081,    554.18,       980,     9.778,        46,      7.13,        46,   455.949,        48,       412,        27,         0,         0,   422.993,        48,       381,        27,        14,    51.908,       339,   5907.51,      8553,      6246,     15828,         6,        75
         1,   178.878,         1,         9,         0,         0,    460.66,      1175,   484.961,      1053,    75.179,       229,    66.838,       229,   2691.86,       229,      2434,       168,         0,         0,   2676.25,       229,      2422,       168,        47,     4.971,        49,   5907.51,      8553,      6246,     15828,         6,        75
         1,   65.6816,         1,         4,         0,         0,   223.389,       503,      95.2,       279,      6.19,        27,     3.616,        27,   268.513,        29,       242,        17,         0,         0,    259.47,        29,       237,        17,         5,    20.705,       169,   5907.51,      8553,      6246,     15828,         6,        75
         1,   40.5216,         1,         2,         0,         0,    40.402,       119,    25.854,        86,     4.879,        20,     2.558,        20,   113.881,        21,       100,         8,         0,         0,   110.282,        21,        98,         8,         8,     11.01,        78,   5907.51,      8553,      6246,     15828,         6,        75
         1,       103,         2,         2,         0,         0,   154.816,       424,    87.078,       268,    39.624,       134,    32.156,       134,   506.043,        52,       452,        28,         0,         0,   509.326,        52,       459,        28,        18,     23.14,       142,   5907.51,      8553,      6246,     15828,         6,        75
         1,   144.999,         1,         8,         0,         0,   472.457,      1080,    470.56,      1025,    35.912,       121,    50.794,       121,   1380.14,       121,      1256,        84,         0,         0,   1332.91,       121,      1211,        84,        28,    16.269,       107,   5907.51,      8553,      6246,     15828,         6,        75
         1,   88.0062,         1,         4,         0,         0,    184.18,       493,    82.891,       263,    16.167,        47,    11.748,        47,   614.169,        48,       562,        39,         0,         0,   622.799,        48,       574,        39,         5,     7.067,        26,   5907.51,      8553,      6246,     15828,         6,        75
         1,   153.375,         1,         8,         0,         0,   406.912,      1047,   428.712,       994,    51.133,       161,    42.053,       161,   1852.58,       161,      1676,       117,         0,         0,   1954.37,       161,      1755,       117,        35,     3.349,        28,   5907.51,      8553,      6246,     15828,         6,        75
         1,   223.896,         1,        17,         0,         0,   209.088,       578,   180.608,       528,   729.003,      2007,   700.767,      2007,   3676.38,       282,      3335,       221,         0,         0,   3708.69,       282,      3347,       221,        45,     4.473,        28,   5907.51,      8553,      6246,     15828,         6,        75
         1,   7.07107,         1,         2,         0,         0,    21.396,        72,     2.647,        16,     2.605,         8,      0.43,         8,    55.716,        10,        50,         3,         0,         0,    52.891,        10,        48,         3,         1,     1.756,        28,   5907.51,      8553,      6246,     15828,         6,        75
         1,   50.2769,         1,         3,         0,         0,    75.868,       224,    48.286,       144,     5.915,        20,     3.341,        20,   179.715,        22,       161,        11,         0,         0,   175.142,        22,       158,        11,         6,      6.13,        35,   5907.51,      8553,      6246,     15828,         6,        75
         1,   102.712,         1,         9,         0,         0,   290.042,       760,   291.913,       684,   113.286,       302,   104.605,       302,   4216.77,       303,      3812,       245,         0,         0,   4103.44,       303,      3715,       245,        48,    17.191,       152,   5907.51,      8553,      6246,     15828,         6,        75
         1,   109.612,         1,         6,         0,         0,   321.098,       826,   283.401,       720,    25.276,        84,    17.908,        84,   930.297,        86,       839,        60,         0,         0,   952.747,        86,       860,        60,        16,     2.903,        37,   5907.51,      8553,      6246,     15828,         6,        75
         1,   219.865,         1,        11,         0,         0,   447.011,      1109,   421.258,      1024,    30.999,       103,    23.745,       103,   1142.23,       103,      1037,        71,         0,         0,   1092.28,       103,       985,        71,        24,     4.387,        49,   5907.51,      8553,      6246,     15828,         6,        75
         1,   9.21954,         1,         2,         0,         0,    39.616,       129,     5.185,        25,     2.506,         7,     0.382,         7,    38.943,         9,        34,         2,         0,         0,    36.323,         9,        33,         2,         2,     1.333,        17,   5907.51,      8553,      6246,     15828,         6,        75
         1,   77.2962,         1,         3,         0,         0,   204.724,       517,   106.909,       314,      9.33,        35,     5.895,        35,   345.236,        37,       316,        21,         0,         0,   342.077,        37,       313,        21,         9,    13.771,       106,   5907.51,      8553,      6246,     15828,         6,        75
         1,   163.519,         1,         7,         0,         0,   465.141,      1176,   437.238,      1036,    53.494,       160,    44.911,       160,   2086.76,       160,      1900,       117,         0,         0,   2076.55,       160,      1896,       117,        33,    10.851,        69,   5907.51,      8553,      6246,     15828,         6,        75
         1,   78.1453,         1,         6,         0,         0,   308.871,       824,   285.164,       682,    50.457,       156,    42.424,       156,   2095.16,       157,      1913,       125,         0,         0,    2112.7,       157,      1939,       125,        25,    14.202,       127,   5907.51,      8553,      6246,     15828,         6,        75
         1,   38.7393,         1,         3,         0,         0,    75.678,       227,     35.22,       123,     6.912,        27,     3.693,        27,    250.61,        30,       230,        16,         0,         0,   245.279,        30,       223,        16,         8,     2.363,        29,   5907.51,      8553,      6246,     15828,         6,        75
         1,   119.756,         1,         7,         0,         0,   385.005,       976,    388.37,       908,    13.905,        47,     9.424,        47,   446.083,        47,       400,        27,         0,         0,   436.711,        47,       397,        27,        13,     6.724,        59,   5907.51,      8553,      6246,     15828,         6,        75
         1,   78.0748,         1,         6,         0,         0,   278.567,       734,   220.591,       569,     7.915,        39,     5.691,        39,   408.987,        39,       374,        23,         0,         0,   384.627,        39,       352,        23,        10,    43.631,       300,   5907.51,      8553,      6246,     15828,         6,        75
         1,   37.9994,         1,         4,         0,         0,    77.889,       225,    46.004,       156,     5.151,        26,       2.9,        26,   210.065,        28,       192,        13,         0,         0,   205.139,        28,       186,        13,         8,    17.272,       149,   5907.51,      8553,      6246,     15828,         6,        75
         1,   2.23607,         1,         2,         0,         0,    15.095,        58,     1.141,         8,      2.37,         5,     0.054,         5,     0.902,         6,         0,         0,         0,         0,     0.599,         6,         0,         0,         0,     0.207,        20,   5907.51,      8553,      6246,     15828,         6,        75
         1,   49.0426,         1,         4,         0,         0,    59.798,       192,    29.295,       105,     5.191,        24,     2.885,        24,   183.794,        24,       168,        11,         0,         0,   180.472,        24,       166,        11,         7,    19.096,       147,   5907.51,      8553,      6246,     15828,         6,        75
         1,   48.2709,         1,         3,         0,         0,    77.349,       194,    73.839,       133,     8.538,        29,     5.016,        29,    263.72,        31,       240,        16,         0,         0,    257.07,        31,       233,        16,        10,     0.061,         5,   5907.51,      8553,      6246,     15828,         6,        75
         1,   127.986,         1,         9,         0,         0,   372.487,       947,    385.21,       839,   213.198,       512,   200.181,       512,   7402.49,       513,      6709,       428,         0,         0,   7629.45,       513,      6913,       428,        74,    44.763,       366,   5907.51,      8553,      6246,     15828,         6,        75
         1,   20.0998,         1,         2,         0,         0,    41.009,       113,     9.768,        41,     3.743,        11,     1.466,        11,    93.385,        13,        85,         5,         0,         0,   100.499,        13,        92,         5,         3,     3.447,        25,   5907.51,      8553,      6246,     15828,         6,        75
         1,   234.955,         1,        10,         0,         0,   358.775,       842,   266.075,       688,   2467.74,      4382,   2176.59,      4382,   6794.03,       459,      6152,       386,         0,         0,   7401.02,       459,      6715,       386,        48,     79.48,       383,   5907.51,      8553,      6246,     15828,         6,        75
         1,   134.237,         1,         5,         0,         0,   247.698,       537,   213.407,       489,     21.01,        68,     15.33,        68,   748.163,        70,       679,        43,         0,         0,    697.49,        70,       631,        43,        17,    10.067,        79,   5907.51,      8553,      6246,     15828,         6,        75
         1,   107.432,         1,         4,         0,         0,   175.695,       459,   129.268,       372,    12.934,        40,     8.811,        40,   420.063,        42,       383,        26,         0,         0,   454.907,        42,       415,        26,         9,     4.809,        55,   5907.51,      8553,      6246,     15828,         6,        75
         1,   38.0312,         1,         6,         0,         0,   131.494,       348,    50.143,       155,     8.639,        25,     4.849,        25,   287.615,        26,       263,        18,         0,         0,   281.952,        26,       259,        18,         3,     1.442,         9,   5907.51,      8553,      6246,     15828,         6,        75
         1,   205.112,         1,        10,         0,         0,   848.388,      1835,   739.266,      1620,   910.682,      2101,   901.534,      2101,   2964.21,       229,      2713,       173,         0,         0,    2842.9,       229,      2581,       173,        42,    11.328,        96,   5907.51,      8553,      6246,     15828,         6,        75
         1,   132.405,         1,         6,         0,         0,   405.468,       789,   198.816,       554,    22.672,        72,    16.502,        72,   787.194,        74,       717,        49,         0,         0,   777.874,        74,       703,        49,        17,     1.899,        40,   5907.51,      8553,      6246,     15828,         6,        75
         1,   69.8168,         1,         7,         0,         0,   332.808,       866,   228.973,       590,    22.033,        71,    16.118,        71,   882.992,        72,       805,        53,         0,         0,   915.506,        72,       841,        53,        12,     6.793,        68,   5907.51,      8553,      6246,     15828,         6,        75
         1,   20.0998,         1,         2,         0,         0,    28.207,        95,    11.368,        43,     3.209,        10,       0.9,        10,    69.268,        12,        63,         4,         0,         0,    71.515,        12,        67,         4,         2,     3.241,        34,   5907.51,      8553,      6246,     15828,         6,        75
         1,   47.2835,         1,         3,         0,         0,    74.536,       216,     41.73,       138,     5.989,        22,     3.215,        22,   212.033,        24,       195,        12,         0,         0,   197.124,        24,       179,        12,         6,      7.08,        84,   5907.51,      8553,      6246,     15828,         6,        75
         1,   228.945,         1,        10,         0,         0,   329.787,       847,   263.377,       686,    2172.1,      4343,   1923.77,      4343,   6258.13,       439,      5672,       367,         0,         0,   6568.99,       439,      5924,       367,        49,    58.607,       223,   5907.51,      8553,      6246,     15828,         6,        75
         1,   8.24621,         1,         2,         0,         0,    35.406,        82,     3.913,        20,     3.287,        10,     0.674,        10,    49.617,        11,        45,         2,         0,         0,    45.063,        11,        41,         2,         2,      2.61,        35,   5907.51,      8553,      6246,     15828,         6,        75
         1,   48.6471,         1,         4,         0,         0,    87.392,       217,    64.225,       146,     7.807,        28,     4.542,        28,   279.824,        30,       256,        16,         0,         0,   280.846,        30,       257,        16,         8,     5.853,        63,   5907.51,      8553,      6246,     15828,         6,        75
         1,   79.7591,         1,         5,         0,         0,    77.072,       217,    49.863,       140,    13.711,        48,     9.184,        48,   594.691,        50,       546,        32,         0,         0,   593.501,        50,       538,        32,        12,    10.407,        85,   5907.51,      8553,      6246,     15828,         6,        75
         1,   92.0248,         1,         4,         0,         0,   129.921,       350,    126.35,       283,    10.972,        42,     7.257,        42,   450.819,        44,       414,        26,         0,         0,   439.744,        44,       403,        26,        11,    12.852,        86,   5907.51,      8553,      6246,     15828,         6,        75
         1,   49.0295,         1,         5,         0,         0,    63.717,       141,    41.799,        82,      9.94,        30,      5.76,        30,   318.115,        32,       290,        18,         0,         0,   345.402,        32,       307,        18,         8,     7.209,        63,   5907.51,      8553,      6246,     15828,         6,        75
         1,   108.224,         1,         9,         0,         0,    381.32,       825,   352.477,       714,   127.913,       329,   142.477,       329,   5204.89,       330,      4761,       270,         0,         0,   4915.48,       330,      4489,       270,        51,    23.365,       190,   5907.51,      8553,      6246,     15828,         6,        75
         1,   173.216,         1,         6,         0,         0,    224.09,       553,    201.85,       505,     25.56,        82,    33.987,        82,   919.583,        84,       836,        54,         0,         0,     835.6,        84,       757,        54,        21,    12.952,        95,   5907.51,      8553,      6246,     15828,         6,        75
         1,   26.5707,         1,         2,         0,         0,    48.142,       120,    25.037,        84,     3.697,        15,      1.39,        15,      90.3,        16,        81,         5,         0,         0,   128.788,        16,       120,         5,         5,     8.211,        83,   5907.51,      8553,      6246,     15828,         6,        75
         1,   105.308,         1,         5,         0,         0,   411.064,       870,   292.261,       682,    17.188,        54,    11.875,        54,    623.74,        56,       565,        40,         0,         0,   615.904,        56,       554,        40,        10,    12.132,        95,   5907.51,      8553,      6246,     15828,         6,        75
         1,   21.5006,         1,         4,         0,         0,    44.492,       138,    15.672,        59,     6.683,        18,     2.889,        18,   185.984,        21,       169,        11,         0,         0,   181.643,        21,       166,        11,         5,    13.267,        26,   5907.51,      8553,      6246,     15828,         6,        75
         1,   172.327,         1,         8,         0,         0,   382.918,       887,   294.447,       731,   1361.37,      2928,   1279.69,      2928,   3551.92,       264,      3223,       205,         0,         0,   3572.02,       264,      3257,       205,        39,    15.071,       124,   5907.51,      8553,      6246,     15828,         6,        75
         1,   211.227,         1,        11,         0,         0,   511.423,      1110,   463.255,      1023,     34.67,       102,    24.417,       102,   1262.98,       102,      1149,        76,         0,         0,   1291.01,       102,      1179,        76,        19,     5.232,        31,   5907.51,      8553,      6246,     15828,         6,        75
         1,   108.667,         1,         5,         0,         0,   352.381,       718,   209.518,       505,    17.918,        57,    11.984,        57,   688.776,        59,       625,        38,         0,         0,   661.596,        59,       606,        38,        14,     1.988,        17,   5907.51,      8553,      6246,     15828,         6,        75
         1,   162.457,         1,         5,         0,         0,   257.098,       534,   201.372,       502,    24.111,        74,    16.504,        74,   706.665,        76,       631,        43,         0,         0,   822.532,        76,       713,        43,        22,     7.712,        81,   5907.51,      8553,      6246,     15828,         6,        75
         1,        36,         1,         2,         0,         0,    120.61,       278,    49.603,       145,     8.379,        17,     4.176,        17,   124.962,        19,       108,         8,         0,         0,   366.443,        19,       318,         8,         7,    11.666,        37,   5907.51,      8553,      6246,     15828,         6,        75
         1,   260.157,         1,         9,         0,         0,    648.92,       940,   348.863,       782,   2250.03,      4729,    2045.4,      4729,   7972.26,       543,      7195,       461,         0,         0,   8030.06,       543,      7273,       461,        58,   110.651,       649,   5907.51,      8553,      6246,     15828,         6,        75
         1,   158.446,         1,         8,         0,         0,    268.37,       555,   190.186,       499,     40.05,       124,    32.468,       124,   1404.94,       126,      1272,        85,         0,         0,   1354.01,       126,      1223,        85,        33,     8.717,        54,   5907.51,      8553,      6246,     15828,         6,        75
         1,   110.605,         1,        10,         0,         0,   352.527,       902,   321.313,       752,   164.534,       360,   202.966,       360,   5394.97,       361,      4870,       297,         0,         0,   6564.26,       361,      5939,       297,        56,    11.384,        65,   5907.51,      8553,      6246,     15828,         6,        75
         1,   79.0895,         1,         3,         0,         0,   170.364,       324,   101.917,       258,     8.778,        36,     5.777,        36,   332.748,        38,       293,        19,         0,         0,   298.049,        38,       272,        19,        13,    17.188,       136,   5907.51,      8553,      6246,     15828,         6,        75
         1,   24.8295,         1,         4,         0,         0,     56.75,       121,    14.953,        50,     6.134,        18,     2.686,        18,   163.476,        20,       148,         9,         0,         0,   160.233,        20,       149,         9,         5,     1.709,        38,   5907.51,      8553,      6246,     15828,         6,        75
         1,   198.647,         1,         8,         0,         0,   923.738,      1747,   684.719,      1435,    86.607,       223,    72.755,       223,   2985.83,       223,      2707,       171,         0,         0,   2966.01,       223,      2693,       171,        41,     4.536,        23,   5907.51,      8553,      6246,     15828,         6,        75
         1,   21.6964,         1,         4,         0,         0,    73.563,       157,    14.521,        54,     3.845,        15,      1.38,        15,   129.661,        20,       117,         7,         0,         0,   125.364,        20,       113,         7,         5,    14.125,       135,   5907.51,      8553,      6246,     15828,         6,        75
         1,   18.6815,         1,         2,         0,         0,     51.12,       116,    17.714,        36,      3.15,        11,     0.947,        11,    74.157,        13,        67,         5,         0,         0,    70.705,        13,        63,         5,         2,     3.619,        37,   5907.51,      8553,      6246,     15828,         6,        75
         1,    210.84,         1,        10,         0,         0,   445.074,      1108,   420.802,      1023,     32.02,       101,    23.944,       101,   1112.14,       101,      1002,        71,         0,         0,   1108.93,       101,      1004,        71,        22,     9.969,        64,   5907.51,      8553,      6246,     15828,         6,        75
         1,   113.822,         1,         4,         0,         0,   338.218,       707,   189.502,       498,    15.201,        52,    10.725,        52,   506.288,        54,       454,        33,         0,         0,   503.301,        54,       451,        33,        13,    22.222,       163,   5907.51,      8553,      6246,     15828,         6,        75
         1,   52.0882,         1,         3,         0,         0,   245.177,       398,    70.943,       207,     7.564,        28,     4.347,        28,   227.085,        29,       205,        14,         0,         0,    221.07,        29,       199,        14,         9,     7.369,        60,   5907.51,      8553,      6246,     15828,         6,        75
         1,   48.4773,         1,         5,         0,         0,    43.278,       143,     22.92,        84,     9.933,        32,     6.014,        32,   312.376,        34,       282,        18,         0,         0,   310.431,        34,       285,        18,        10,     8.316,        67,   5907.51,      8553,      6246,     15828,         6,        75
         1,   78.5242,         1,         3,         0,         0,   182.037,       491,     82.46,       258,    12.936,        43,     9.023,        43,   462.427,        44,       421,        29,         0,         0,   456.459,        44,       415,        29,         9,     13.81,       105,   5907.51,      8553,      6246,     15828,         6,        75
         1,   31.7805,         2,         2,         0,         0,    77.909,       198,    24.256,        92,    13.631,        58,     9.186,        58,   163.652,        22,       148,        10,         0,         0,   158.137,        22,       144,        10,         6,     8.845,        61,   5907.51,      8553,      6246,     15828,         6,        75
         1,   17.1327,         1,         3,         0,         0,     36.24,       107,     9.102,        34,     3.912,        12,     1.583,        12,    55.497,        13,        48,         3,         0,         0,    53.824,        13,        47,         3,         4,     5.555,        37,   5907.51,      8553,      6246,     15828,         6,        75
         1,   136.864,         1,         6,         0,         0,   484.016,      1076,    431.13,       984,    14.522,        57,    10.033,        57,   591.912,        57,       544,        32,         0,         0,   520.337,        57,       475,        32,        18,    31.967,       250,   5907.51,      8553,      6246,     15828,         6,        75
         1,   41.1912,         1,         6,         0,         0,    28.432,        87,    16.822,        61,    15.106,        47,    10.112,        47,   622.448,        49,       572,        37,         0,         0,   661.388,        49,       612,        37,         5,     6.882,        53,   5907.51,      8553,      6246,     15828,         6,        75
         1,    211.94,         1,        17,         0,         0,   260.686,       570,   178.887,       518,   716.713,      1923,   681.357,      1923,   3417.24,       271,      3087,       210,         0,         0,   3454.12,       271,      3128,       210,        43,      5.77,        61,   5907.51,      8553,      6246,     15828,         6,        75
         1,   90.3258,         1,         7,         0,         0,   327.346,       815,   305.137,       672,     65.28,       172,    54.308,       172,   2445.82,       173,      2241,       143,         0,         0,   2571.37,       173,      2363,       143,        21,     7.547,        46,   5907.51,      8553,      6246,     15828,         6,        75
         1,   196.462,         2,        11,         0,         0,   384.439,       888,   315.454,       738,   1555.68,      2960,   1354.23,      2960,   4016.67,       269,      3652,       217,         0,         0,   4060.84,       269,      3666,       217,        38,     1.349,         8,   5907.51,      8553,      6246,     15828,         6,        75
         1,   198.602,         1,        11,         0,         0,   388.535,       900,   317.247,       730,   1516.99,      3261,   1487.26,      3261,   4812.89,       324,      4346,       262,         0,         0,    4520.3,       324,      4087,       262,        42,    20.373,       121,   5907.51,      8553,      6246,     15828,         6,        75
         1,   209.207,         2,         9,         0,         0,   388.375,       890,   320.853,       737,   1336.41,      2976,   1288.54,      2976,   3909.59,       268,      3575,       218,         0,         0,   3823.31,       268,      3503,       218,        34,    11.076,        60,   5907.51,      8553,      6246,     15828,         6,        75
         1,   137.363,         1,         6,         0,         0,    523.99,      1063,   473.703,       975,    16.679,        57,    11.765,        57,   573.735,        57,       521,        32,         0,         0,   567.858,        57,       514,        32,        18,    37.527,       267,   5907.51,      8553,      6246,     15828,         6,        75
         1,   70.8574,         1,         5,         0,         0,   100.834,       275,    65.037,       196,    10.674,        32,     6.431,        32,   383.694,        37,       351,        22,         0,         0,   365.182,        37,       334,        22,         9,     2.315,        12,   5907.51,      8553,      6246,     15828,         6,        75
         1,   13.0384,         1,         2,         0,         0,    40.179,       129,     6.451,        26,     2.769,         8,      0.44,         8,    38.236,        10,        33,         2,         0,         0,    36.928,        10,        33,         2,         2,     1.704,        28,   5907.51,      8553,      6246,     15828,         6,        75
         1,   16.2244,         1,         3,         0,         0,    40.536,       127,    14.314,        53,     3.824,        13,     1.371,        13,   101.322,        15,        91,         6,         0,         0,    96.701,        15,        88,         6,         2,     4.355,        32,   5907.51,      8553,      6246,     15828,         6,        75
         1,   136.864,         1,         6,         0,         0,   466.839,      1096,   454.543,       996,    13.897,        52,       9.9,        52,   501.783,        52,       456,        29,         0,         0,   496.441,        52,       455,        29,        17,    32.061,       242,   5907.51,      8553,      6246,     15828,         6,        75
         1,   153.097,         1,         8,         0,         0,   361.165,       886,    309.68,       732,    67.264,       195,     57.34,       195,    2700.5,       197,      2478,       153,         0,         0,   2670.89,       197,      2448,       153,        29,    15.095,        93,   5907.51,      8553,      6246,     15828,         6,        75
         1,   58.6194,         1,         8,         0,         0,    28.622,        86,    17.489,        60,    26.065,        50,    19.945,        50,   733.532,        52,       672,        39,         0,         0,   687.716,        52,       632,        39,         6,     4.461,        35,   5907.51,      8553,      6246,     15828,         6,        75
         1,   21.9334,         1,         3,         0,         0,    45.312,        77,    14.957,        41,     8.927,        22,     4.351,        22,   203.164,        23,       181,         9,         0,         0,   187.837,        23,       169,         9,         6,    23.309,       123,   5907.51,      8553,      6246,     15828,         6,        75
         1,   137.651,         1,         7,         0,         0,   731.611,      1032,   580.271,       942,    36.424,       105,    25.683,       105,   1597.26,       105,      1454,        72,         0,         0,   1277.55,       105,      1161,        72,        24,    10.637,        73,   5907.51,      8553,      6246,     15828,         6,        75
         1,   92.9906,         2,         4,         0,         0,    114.46,       220,    51.953,       142,   104.274,       307,    84.961,       307,   673.402,        55,       615,        39,         0,         0,   663.196,        55,       604,        39,        10,    18.194,       116,   5907.51,      8553,      6246,     15828,         6,        75
         1,   193.519,         1,        11,         0,         0,   698.498,      1318,   571.718,      1158,    81.093,       197,    60.197,       197,   2847.01,       197,      2590,       153,         0,         0,    2753.6,       197,      2507,       153,        35,     8.041,        56,   5907.51,      8553,      6246,     15828,         6,        75
         1,   86.9647,         1,         3,         0,         0,    186.82,       328,   103.919,       263,     8.842,        36,     5.867,        36,   317.513,        38,       286,        20,         0,         0,   306.469,        38,       276,        20,        12,    23.609,       186,   5907.51,      8553,      6246,     15828,         6,        75
         1,   26.0217,         1,         4,         0,         0,    36.257,        91,    17.441,        62,     4.743,        12,     1.988,        12,   105.455,        12,        94,         6,         0,         0,   102.139,        12,        93,         6,         2,     1.433,         9,   5907.51,      8553,      6246,     15828,         6,        75
         1,   92.9997,         1,         6,         0,         0,   365.124,       778,   312.511,       646,    17.441,        43,     8.945,        43,   478.792,        43,       437,        27,         0,         0,   476.347,        43,       418,        27,        12,     4.148,        20,   5907.51,      8553,      6246,     15828,         6,        75
         1,   143.175,         1,         8,         0,         0,    575.23,      1026,   440.006,       980,    47.141,       125,    29.843,       125,   1495.12,       125,      1362,        86,         0,         0,   1587.91,       125,      1462,        86,        28,    23.182,        85,   5907.51,      8553,      6246,     15828,         6,        75
         1,   203.845,         2,         9,         0,         0,   415.892,       887,   309.754,       736,   1385.68,      2962,   1271.04,      2962,   3694.43,       267,      3359,       217,         0,         0,   3600.55,       267,      3292,       217,        34,      7.34,        76,   5907.51,      8553,      6246,     15828,         6,        75
         1,   111.873,         1,         8,         0,         0,   349.132,       861,   330.433,       744,   261.175,       406,    238.87,       406,    5908.9,       407,      5362,       335,         0,         0,   5856.69,       407,      5315,       335,        64,    15.474,        78,   5907.51,      8553,      6246,     15828,         6,        75
         1,   108.003,         1,         6,         0,         0,    536.89,       943,   420.515,       840,    19.175,        44,    12.755,        44,   438.135,        44,       392,        25,         0,         0,   630.716,        44,       582,        25,        13,    17.338,        86,   5907.51,      8553,      6246,     15828,         6,        75
         1,   54.2646,         1,         5,         0,         0,    77.356,       138,    31.691,        79,    19.197,        36,    11.796,        36,   614.386,        38,       571,        23,         0,         0,   701.487,        38,       650,        23,         9,    14.515,        67,   5907.51,      8553,      6246,     15828,         6,        75
         1,   40.2938,         1,         3,         0,         0,   148.474,       212,    55.222,       113,    10.208,        21,     5.634,        21,   290.168,        22,       265,        11,         0,         0,   289.568,        22,       266,        11,         5,     9.165,        46,   5907.51,      8553,      6246,     15828,         6,        75
         1,   114.017,         1,         8,         0,         0,   556.814,       863,   515.658,       749,   217.557,       437,   188.927,       437,   8378.38,       438,      7565,       358,         0,         0,    6651.4,       438,      5933,       358,        69,     9.435,        96,   5907.51,      8553,      6246,     15828,         6,        75
         1,   27.8927,         1,         2,         0,         0,   119.608,       209,     36.89,       100,      3.95,        13,     1.365,        13,    85.146,        15,        75,         4,         0,         0,     79.32,        15,        70,         4,         4,    14.092,       129,   5907.51,      8553,      6246,     15828,         6,        75
         1,   93.7866,         1,         3,         0,         0,   398.519,       735,   274.396,       618,     7.379,        33,     4.932,        33,   305.299,        35,       262,        19,         0,         0,   285.647,        35,       253,        19,        10,    29.721,       189,   5907.51,      8553,      6246,     15828,         6,        75
         1,   9.05539,         1,         2,         0,         0,    29.796,        70,     2.933,        14,      2.47,         7,     0.225,         7,    57.091,        10,        52,         3,         0,         0,    53.795,        10,        50,         3,         1,     1.014,        25,   5907.51,      8553,      6246,     15828,         6,        75
         1,   43.6614,         1,         5,         0,         0,   218.777,       518,    69.267,       213,     7.878,        24,     4.159,        24,   233.321,        25,       212,        14,         0,         0,   227.772,        25,       208,        14,         5,     1.368,        25,   5907.51,      8553,      6246,     15828,         6,        75
         1,   73.0307,         1,         7,         0,         0,    80.428,       239,    35.744,       122,    16.214,        45,    10.397,        45,   548.688,        46,       504,        32,         0,         0,   587.151,        46,       543,        32,         9,     1.585,         9,   5907.51,      8553,      6246,     15828,         6,        75
         1,   25.5539,         1,         2,         0,         0,    84.445,       201,    25.648,        95,     3.483,        13,     1.195,        13,    81.018,        15,        73,         4,         0,         0,   107.022,        15,       100,         4,         4,    13.184,       129,   5907.51,      8553,      6246,     15828,         6,        75
